764,DEVOLUCINO FACTURA,40,2020-12-2,2023-07-00280
764,DEVOLUCINO FACTURA,40,2021-1-5,2023-07-00281
747,DEVOLUCION FACTURA,40,2022-1-6,2023-07-00282
598,DEVOLUCINO FACTURA,40,2021-8-6,2023-07-00283
445,Devolucion de factura,40,2021-8-4,2023-07-00284
445,DEVOLUCINO FACTURA,40,2021-8-4,2023-07-00285
445,DEVOLUCINO FACTURA,40,2021-8-13,2023-07-00286
418,DEVOLUCION FACTURA,40,2021-8-5,2023-07-00287
367,DEVOLUCION FACTURA,40,2022-1-28,2023-07-00288
367,DEVOLUCION FACTURA,40,2023-2-6,2023-07-00289
367,DEVOLUCION FACTURA,40,2023-2-16,2023-07-00290
367,DEVOLUCION FACTURA,40,2023-3-13,2023-07-00291
367,DEVOLUCION FACTURA,40,2023-4-11,2023-07-00292
173,DEVOLUCINO FACTURA,40,2021-7-5,2023-07-00293
127,DEVOLUCINO FACTURA,40,2020-6-4,2023-07-00294
61,DEVOLUCINO FACTURA,40,2021-1-6,2023-07-00295
915,DEVOLUCINO FACTURA,38.71,2021-8-6,2023-07-00296
111364,DEVOLUCION FACTURA,38.39,2023-4-20,2023-07-00297
111326,DEVOLUCION FACTURA,38.06,2023-1-10,2023-07-00298
67,DEVOLUCION FACTURA,37.1,2021-8-5,2023-07-00299
10042,DEVOLUCION FACTURA,36,2021-8-5,2023-07-00300
1716,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00301
1302,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00302
1045,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00303
1039,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00304
1036,DEVOLUCINO FACTURA,36,2021-8-4,2023-07-00305
979,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00306
959,Devolucion de factura,36,2021-8-4,2023-07-00307
945,DEVOLUCINO FACTURA,36,2021-8-3,2023-07-00308
860,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00309
854,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00310
852,Devolucion de factura,36,2021-8-4,2023-07-00311
760,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00312
749,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00313
736,Devolucion de factura,36,2021-8-4,2023-07-00314
687,DEVOLUCION FACTURA,36,2022-11-4,2023-07-00315
687,Devolucion de factura,36,2021-8-4,2023-07-00316
673,Devolucion de factura,36,2021-8-4,2023-07-00317
672,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00318
658,Devolucion de factura,36,2021-8-4,2023-07-00319
634,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00320
585,Devolucion de factura,36,2021-8-4,2023-07-00321
533,Devolucion de factura,36,2021-8-4,2023-07-00322
486,Devolucion de factura,36,2021-8-4,2023-07-00323
460,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00324
455,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00325
444,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00326
433,Devolucion de factura,36,2021-8-4,2023-07-00327
433,DEVOLUCINO FACTURA,36,2021-8-4,2023-07-00328
433,DEVOLUCINO FACTURA,36,2021-8-9,2023-07-00329
397,DEVOLUCINO FACTURA,36,2021-8-6,2023-07-00330
360,Devolucion de factura,36,2021-8-4,2023-07-00331
220,Devolucion de factura,36,2021-8-4,2023-07-00332
220,DEVOLUCINO FACTURA,36,2021-8-4,2023-07-00333
137,Devolucion de factura,36,2021-8-4,2023-07-00334
1549,DEVOLUCION FACTURA,35.65,2023-6-2,2023-07-00335
2071,DEVOLUCION FACTURA,35.17,2022-12-5,2023-07-00336
2071,DEVOLUCION FACTURA,35.17,2023-1-5,2023-07-00337
111336,DEVOLUCION FACTURA,35,2023-4-6,2023-07-00338
111336,DEVOLUCION FACTURA,35,2023-6-6,2023-07-00339
111238,DEVOLUCION FACTURA,35,2023-2-9,2023-07-00340
111205,DEVOLUCION FACTURA,35,2023-2-6,2023-07-00341
2071,DEVOLUCION FACTURA,35,2022-12-5,2023-07-00342
2071,DEVOLUCION FACTURA,35,2023-1-5,2023-07-00343
1963,DEVOLUCINO FACTURA,35,2021-8-6,2023-07-00344
1439,DEVOLUCINO FACTURA,35,2021-7-13,2023-07-00345
1439,DEVOLUCINO FACTURA,35,2021-8-6,2023-07-00346
1428,DEVOLUCINO FACTURA,35,2020-8-4,2023-07-00347
1028,DEVOLUCINO FACTURA,35,2021-8-6,2023-07-00348
1011,Devolucion de factura,35,2021-8-4,2023-07-00349
1001,DEVOLUCINO FACTURA,35,2020-5-6,2023-07-00350
1001,DEVOLUCINO FACTURA,35,2020-10-5,2023-07-00351
992,DEVOLUCINO FACTURA,35,2021-5-10,2023-07-00352
992,DEVOLUCINO FACTURA,35,2021-9-8,2023-07-00353
944,DEVOLUCION FACTURA,35,2022-6-8,2023-07-00354
944,DEVOLUCION FACTURA,35,2022-7-7,2023-07-00355
934,DEVOLUCION FACTURA,35,2020-8-5,2023-07-00356
934,DEVOLUCION FACTURA,35,2022-6-2,2023-07-00357
934,DEVOLUCINO FACTURA,35,2020-12-3,2023-07-00358
930,DEVOLUCINO FACTURA,35,2021-8-6,2023-07-00359
905,DEVOLUCION FACTURA,35,2023-5-8,2023-07-00360
905,DEVOLUCION FACTURA,35,2023-6-6,2023-07-00361
891,DEVOLUCINO FACTURA,35,2021-8-6,2023-07-00362
884,DEVOLUCINO FACTURA,35,2021-9-3,2023-07-00363
857,DEVOLUCINO FACTURA,35,2021-1-11,2023-07-00364
845,DEVOLUCION FACTURA,35,2022-9-5,2023-07-00365
845,DEVOLUCION FACTURA,35,2022-10-11,2023-07-00366
845,DEVOLUCION FACTURA,35,2022-11-7,2023-07-00367
840,Devolucion de factura,35,2021-8-4,2023-07-00368
824,DEVOLUCINO FACTURA,35,2020-8-20,2023-07-00369
824,DEVOLUCINO FACTURA,35,2020-9-2,2023-07-00370
822,DEVOLUCION FACTURA,35,2022-6-2,2023-07-00371
817,DEVOLUCION FACTURA,35,2022-3-15,2023-07-00372
803,Devolucion de factura,35,2021-8-4,2023-07-00373
784,DEVOLUCINO FACTURA,35,2021-3-3,2023-07-00374
784,DEVOLUCINO FACTURA,35,2021-4-6,2023-07-00375
784,DEVOLUCINO FACTURA,35,2021-8-10,2023-07-00376
762,DEVOLUCINO FACTURA,35,2021-8-6,2023-07-00377
754,DEVOLUCINO FACTURA,35,2021-3-5,2023-07-00378
747,DEVOLUCION FACTURA,35,2021-10-5,2023-07-00379
747,DEVOLUCION FACTURA,35,2021-12-3,2023-07-00380
747,DEVOLUCION FACTURA,35,2022-1-6,2023-07-00381
747,DEVOLUCION FACTURA,35,2022-2-3,2023-07-00382
747,DEVOLUCINO FACTURA,35,2021-6-3,2023-07-00383
747,DEVOLUCINO FACTURA,35,2021-9-3,2023-07-00384
747,DEVOLUCINO FACTURA,35,2021-11-4,2023-07-00385
735,DEVOLUCINO FACTURA,35,2020-8-5,2023-07-00386
732,Devolucion de factura,35,2021-8-4,2023-07-00387
698,DEVOLUCINO FACTURA,35,2021-1-8,2023-07-00388
683,DEVOLUCINO FACTURA,35,2020-12-3,2023-07-00389
683,DEVOLUCINO FACTURA,35,2021-7-5,2023-07-00390
654,DEVOLUCINO FACTURA,35,2020-8-10,2023-07-00391
626,Devolucion de factura,35,2021-8-4,2023-07-00392
587,DEVOLUCINO FACTURA,35,2020-6-8,2023-07-00393
583,DEVOLUCINO FACTURA,35,2020-4-2,2023-07-00394
552,DEVOLUCION FACTURA,35,2022-4-5,2023-07-00395
552,DEVOLUCION FACTURA,35,2022-9-5,2023-07-00396
552,DEVOLUCION FACTURA,35,2022-10-11,2023-07-00397
552,Devolucion de factura,35,2022-5-6,2023-07-00398
548,DEVOLUCION FACTURA,35,2023-1-6,2023-07-00399
548,DEVOLUCION FACTURA,35,2023-4-11,2023-07-00400
440,DEVOLUCINO FACTURA,35,2020-4-24,2023-07-00401
367,DEVOLUCINO FACTURA,35,2021-8-6,2023-07-00402
334,DEVOLUCINO FACTURA,35,2021-5-10,2023-07-00403
317,DEVOLUCION FACTURA,35,2021-12-3,2023-07-00404
273,DEVOLUCION CUOTA FEBRERO,35,2020-2-6,2023-07-00405
173,Devolucion de factura,35,2021-8-4,2023-07-00406
165,DEVOLUCINO FACTURA,35,2021-8-18,2023-07-00407
61,DEVOLUCION FACTURA,35,2020-3-4,2023-07-00408
61,DEVOLUCINO FACTURA,35,2020-2-5,2023-07-00409
61,DEVOLUCINO FACTURA,35,2020-6-4,2023-07-00410
61,DEVOLUCINO FACTURA,35,2020-10-5,2023-07-00411
61,DEVOLUCINO FACTURA,35,2020-12-3,2023-07-00412
50,DEVOLUCINO FACTURA,35,2020-5-6,2023-07-00413
50,DEVOLUCINO FACTURA,35,2020-6-4,2023-07-00414
50,DEVOLUCINO FACTURA,35,2020-12-3,2023-07-00415
50,DEVOLUCINO FACTURA,35,2021-1-6,2023-07-00416
